,0
3225,16236520.0
3226,24509732.0
3227,8199352.0
3228,29218580.0
3229,4921199.0
3230,1739321.4
3231,1434134.8
3232,12390024.0
3233,28012920.0
3234,3941103.5
3235,1974677.6
3236,6653634.5
3237,8037135.0
3238,1530336.6
3239,5500775.5
3240,19519004.0
3241,49204196.0
3242,49431740.0
3243,14877052.0
3244,9250966.0
3245,14769254.0
3246,46161804.0
3247,13496222.0
3248,13260094.0
3249,35381700.0
3250,3094764.2
3251,643488.2
3252,7634344.0
3253,30215398.0
3254,1706818.0
3255,35438844.0
3256,4429638.0
3257,6447163.5
3258,45852356.0
3259,4849179.0
3260,30453868.0
3261,25521060.0
3262,32183726.0
3263,8346686.0
3264,9956627.0
3265,5553882.0
3266,21180290.0
3267,7151657.5
3268,13045132.0
3269,29668780.0
3270,941711.0
3271,5863991.0
3272,35818610.0
3273,41023860.0
3274,4143153.5
3275,22995326.0
3276,10273880.0
3277,16266912.0
3278,50549156.0
3279,23556372.0
3280,22687172.0
3281,1763847.8
3282,19064942.0
3283,17958568.0
3284,25508690.0
3285,27940132.0
3286,2256770.0
3287,17688078.0
3288,35634708.0
3289,4394381.0
3290,4448668.5
3291,32459310.0
3292,29408920.0
3293,11532145.0
3294,53265096.0
3295,11530126.0
3296,7877396.5
3297,31774716.0
3298,41956860.0
3299,1863486.2
3300,4555275.0
3301,2301125.2
3302,1499861.2
3303,6308840.0
3304,6076782.0
3305,5899529.5
3306,12760947.0
3307,31830572.0
3308,6792404.0
3309,44737080.0
3310,29577346.0
3311,6843685.0
3312,4059178.0
3313,4358451.0
3314,18756514.0
3315,45079556.0
3316,7442413.0
3317,12285308.0
3318,7106751.5
3319,17691548.0
3320,36463196.0
3321,11029684.0
3322,3594364.0
3323,11490193.0
3324,3935249.5
3325,33442586.0
3326,25295300.0
3327,44999870.0
3328,3856411.8
3329,4120651.5
3330,30976052.0
3331,14524066.0
3332,3224382.8
3333,37485250.0
3334,64465708.0
3335,5884567.5
3336,3534944.5
3337,5901863.0
3338,59321550.0
3339,14757056.0
3340,56536790.0
3341,3927632.2
3342,23271980.0
3343,25086446.0
3344,4999405.5
3345,41598190.0
3346,15862791.0
3347,55990270.0
3348,12939413.0
3349,39985880.0
3350,29540072.0
3351,5993105.0
3352,5937374.5
3353,12646208.0
3354,6570942.5
3355,3435834.0
3356,47168924.0
3357,14520613.0
3358,2083489.6
3359,19052426.0
3360,5860593.0
3361,4215778.0
3362,3909526.0
3363,11182614.0
3364,6099853.0
3365,40027760.0
3366,13362298.0
3367,5289807.0
3368,3906199.8
3369,18975068.0
3370,7689349.0
3371,5153006.0
3372,33291980.0
3373,21458564.0
3374,11901126.0
3375,24806496.0
3376,14862966.0
3377,3763898.5
3378,13206542.0
3379,28985616.0
3380,5679759.5
3381,2427697.8
3382,9955839.0
3383,27693410.0
3384,9133058.0
3385,17837586.0
3386,6905569.5
3387,8844633.0
3388,4672863.5
3389,23245974.0
3390,5273467.5
3391,25023810.0
3392,3746427.0
3393,17586324.0
3394,34603468.0
3395,11801868.0
3396,12810140.0
3397,60792096.0
3398,3798880.0
3399,2179614.2
3400,32864884.0
3401,4910337.5
3402,53147550.0
3403,48919464.0
3404,3574650.5
3405,35050900.0
3406,13530387.0
3407,3458335.5
3408,6996800.0
3409,46300004.0
3410,2253032.8
3411,28867094.0
3412,27744158.0
3413,32034332.0
3414,5096244.0
3415,8432428.0
3416,2261231.0
3417,3582359.0
3418,22576636.0
3419,12121592.0
3420,30924876.0
3421,18176528.0
3422,13455436.0
3423,75019570.0
3424,8904177.0
3425,43658984.0
3426,17713752.0
3427,1576380.2
3428,3688925.8
3429,3575809.0
3430,2239098.8
3431,3541146.2
3432,4277852.5
3433,5220081.0
3434,29106980.0
3435,5035609.0
3436,3774201.5
3437,30213416.0
3438,3312883.5
3439,49389292.0
3440,17150114.0
3441,10122979.0
3442,51158624.0
3443,16190257.0
3444,21929160.0
3445,4970287.5
3446,53024896.0
3447,17496000.0
3448,1993444.8
3449,48356804.0
3450,6508283.0
3451,20275224.0
3452,5198661.0
3453,9175240.0
3454,31962568.0
3455,35703640.0
3456,61799330.0
3457,45452636.0
3458,4200054.0
3459,8400512.0
3460,5394468.5
3461,1699506.8
3462,1554883.5
3463,16955530.0
3464,1066998.0
3465,6621963.0
3466,2417539.5
3467,2213519.5
3468,11407892.0
3469,55932028.0
3470,2663037.2
3471,6021348.5
3472,1859829.8
3473,5056450.0
3474,31552228.0
3475,2647943.5
3476,1896068.5
3477,4325470.5
3478,5692742.5
3479,4867169.5
3480,38017950.0
3481,13638754.0
3482,5102947.0
3483,3526023.5
3484,1295674.4
3485,13938429.0
3486,22776108.0
3487,6025231.0
3488,13544830.0
3489,6205674.0
3490,8663924.0
3491,6157779.5
3492,7652359.0
3493,10446534.0
3494,3501075.8
3495,2535970.2
3496,3244016.0
3497,14432072.0
3498,52164200.0
3499,23134072.0
3500,39502304.0
3501,39159950.0
3502,7637030.0
3503,14503510.0
3504,15623474.0
3505,18595384.0
3506,64252610.0
3507,40987064.0
3508,8656379.0
3509,6288768.5
3510,9087790.0
3511,29195578.0
3512,4156530.0
3513,3162538.2
3514,53913750.0
3515,52429576.0
3516,33240634.0
3517,35358760.0
3518,5515428.5
3519,13589072.0
3520,6307801.0
3521,30958236.0
3522,3644758.5
3523,25376750.0
3524,13397936.0
3525,8241703.0
3526,7244613.0
3527,19544668.0
3528,4676444.5
3529,6586587.0
3530,21344864.0
3531,32964352.0
3532,15336970.0
3533,8055967.5
3534,4460083.0
3535,9691540.0
3536,2976557.8
3537,5056960.5
3538,3368445.5
3539,8118959.5
3540,9685537.0
3541,17819624.0
3542,33440034.0
3543,2419209.2
3544,4219317.0
3545,8096793.5
3546,28923320.0
3547,17047044.0
3548,4095680.8
3549,40230156.0
3550,6365045.5
3551,23089582.0
3552,7296081.0
3553,5654659.5
3554,69957950.0
3555,51860864.0
3556,4083206.0
3557,20659486.0
3558,43760196.0
3559,32351880.0
3560,6617324.0
3561,7195671.0
3562,8265954.0
3563,2726372.5
3564,21828452.0
3565,3752388.0
3566,1907797.1
3567,16208386.0
3568,2018154.2
3569,79598430.0
3570,5495607.5
3571,560699.3
3572,5909166.0
3573,41129932.0
3574,6028229.5
3575,5956619.5
3576,41987736.0
3577,3240937.2
3578,12426445.0
3579,5369428.5
3580,19941460.0
3581,8490332.0
3582,14369609.0
3583,2599410.8
3584,1022910.75
3585,8582004.0
3586,12101927.0
3587,20531462.0
3588,8463677.0
3589,7276668.0
3590,34060550.0
3591,35291330.0
3592,4492427.5
3593,10061623.0
3594,53729660.0
3595,2581444.2
3596,15568358.0
3597,9750138.0
3598,10909587.0
3599,28774184.0
3600,3438175.0
3601,10620742.0
3602,6757012.0
3603,28370910.0
3604,1300349.5
3605,9483474.0
3606,38326204.0
3607,7934257.5
3608,33855212.0
3609,3843770.0
3610,30751096.0
3611,7636355.0
3612,4968260.5
3613,11133800.0
3614,3884783.0
3615,4526007.0
3616,2559714.0
3617,3494756.5
3618,40754020.0
3619,27945372.0
3620,4185902.5
3621,10693464.0
3622,3128750.5
3623,1818376.4
3624,5164019.0
3625,11876052.0
3626,36834196.0
3627,29022270.0
3628,17743510.0
3629,2358444.5
3630,14811180.0
3631,5569831.5
3632,9894567.0
3633,26316596.0
3634,21544560.0
3635,10246164.0
3636,9101930.0
3637,35487520.0
3638,23360890.0
3639,17147200.0
3640,5216226.0
3641,38786640.0
3642,1438098.4
3643,58589090.0
3644,21730342.0
3645,13262849.0
3646,2902615.5
3647,42447548.0
3648,4711305.0
3649,5809650.0
3650,8556510.0
3651,17517066.0
3652,20878730.0
3653,31083412.0
3654,6800175.0
3655,5605504.0
3656,5181637.5
3657,41337144.0
3658,20265210.0
3659,5127057.0
3660,15358020.0
3661,11801548.0
3662,11242769.0
3663,45974080.0
3664,6095593.5
3665,17164320.0
3666,6171585.0
3667,3876991.8
3668,5113296.5
3669,4517079.5
3670,21108040.0
3671,12103619.0
3672,20760916.0
3673,8531386.0
3674,9072359.0
3675,29802174.0
3676,54366240.0
3677,6884536.0
3678,17134032.0
3679,14523056.0
3680,9542292.0
3681,1022910.75
3682,37818504.0
3683,3306140.5
3684,4905922.5
3685,4517714.5
3686,5683739.0
3687,6728168.0
3688,25730340.0
3689,13109444.0
3690,38842588.0
3691,11186147.0
3692,43612444.0
3693,14912837.0
3694,7065401.5
3695,38402336.0
3696,13821022.0
3697,30940760.0
3698,28547748.0
3699,9462351.0
3700,8743672.0
3701,10195559.0
3702,28818066.0
3703,17363458.0
3704,5703848.0
3705,16098608.0
3706,15225650.0
3707,6667200.0
3708,2854309.8
3709,5196828.0
3710,26947384.0
3711,52506456.0
3712,6028468.0
3713,34387784.0
3714,51446376.0
3715,36011056.0
3716,13973562.0
3717,42908760.0
3718,2356532.0
3719,31102568.0
3720,4107544.0
3721,7321084.0
3722,5451949.5
3723,11704910.0
3724,8642940.0
3725,4213922.5
3726,37867510.0
3727,17423374.0
3728,45022708.0
3729,8455682.0
3730,4025390.0
3731,5774858.0
3732,22453450.0
3733,57076464.0
3734,18070876.0
3735,30090924.0
3736,10637548.0
3737,51234236.0
3738,4019382.5
3739,38022456.0
3740,42782588.0
3741,1778430.5
3742,23778232.0
3743,3324527.5
3744,10712791.0
3745,20377086.0
3746,36279370.0
3747,9349787.0
3748,37051904.0
3749,29120884.0
3750,7190842.0
3751,40468904.0
3752,6003839.5
3753,35074110.0
3754,10567492.0
3755,13569862.0
3756,2882599.5
3757,52025150.0
3758,30882268.0
3759,12843270.0
3760,2305137.0
3761,5588162.5
3762,25236220.0
3763,48883430.0
3764,2052177.6
3765,13750582.0
3766,11280692.0
3767,24360254.0
3768,6266095.5
3769,3293946.5
3770,2864776.2
3771,3145218.0
3772,7584706.0
3773,5515282.0
3774,27795768.0
3775,6926191.0
3776,8008024.0
3777,26672264.0
3778,13198990.0
3779,8542955.0
3780,28977800.0
3781,6152330.0
3782,42067260.0
3783,3342815.8
3784,11160800.0
3785,10215014.0
3786,8247186.0
3787,6248599.5
3788,17713972.0
3789,5159199.5
3790,4671757.0
3791,4186990.5
3792,28316924.0
3793,4797086.5
3794,3919093.2
3795,9129684.0
3796,6094075.5
3797,19573278.0
3798,16534879.0
3799,19654464.0
3800,28221730.0
3801,8878958.0
3802,6117804.0
3803,5048475.0
3804,4972861.0
3805,9905405.0
3806,3229184.8
3807,4332356.0
3808,833426.2
3809,4416428.0
3810,6310724.5
3811,23862468.0
3812,35685100.0
3813,4266238.5
3814,24584210.0
3815,5652050.0
3816,2300992.2
3817,6925205.5
3818,3831698.0
3819,6531399.0
3820,6175661.0
3821,50406504.0
3822,30986392.0
3823,8442686.0
3824,9029086.0
3825,5073865.5
3826,3268617.5
3827,2056087.0
3828,42175840.0
3829,1398747.1
3830,8888160.0
3831,10899271.0
3832,2506983.0
3833,2681757.5
3834,34649076.0
3835,4628525.5
3836,13596577.0
3837,22881638.0
3838,27611948.0
3839,6707426.5
3840,12339812.0
3841,2476641.0
3842,7603804.0
3843,24528438.0
3844,23438688.0
3845,3353988.0
3846,28722508.0
3847,52430330.0
3848,24817320.0
3849,49243800.0
3850,47337890.0
3851,1561016.5
3852,8925503.0
3853,45491560.0
3854,20243202.0
3855,2528377.8
3856,35735176.0
3857,9049000.0
3858,5845461.0
3859,6730155.0
3860,18730960.0
3861,29547084.0
3862,21186470.0
3863,5725109.0
3864,25320568.0
3865,3533716.5
3866,2214740.2
3867,20350624.0
3868,30683882.0
3869,13127178.0
3870,44261090.0
3871,14428388.0
3872,4724979.5
3873,2500352.5
3874,23600116.0
3875,32204730.0
3876,5634354.5
3877,8029757.0
3878,32873152.0
3879,37114670.0
3880,32356596.0
3881,12391993.0
3882,13293156.0
3883,45456676.0
3884,32427174.0
3885,9780150.0
3886,3791482.5
3887,5587246.5
3888,2363517.0
3889,22704840.0
3890,4135239.8
3891,6277216.0
3892,1763847.8
3893,9721022.0
3894,2591713.2
3895,4584270.5
3896,35160740.0
3897,2984852.5
3898,25045550.0
3899,25419096.0
3900,12892667.0
3901,2459693.8
3902,5297747.5
3903,48709610.0
3904,21837176.0
3905,43828588.0
3906,3508131.0
3907,3749026.5
3908,8015351.0
3909,5347922.0
3910,3075361.8
3911,2313602.5
3912,4389857.5
3913,22038392.0
3914,16667270.0
3915,26019280.0
3916,4279566.5
3917,45978110.0
3918,5097549.0
3919,43829184.0
3920,16741780.0
3921,14689314.0
3922,3482547.0
3923,13702215.0
3924,3594454.5
3925,40280824.0
3926,49586876.0
3927,1413933.8
3928,26327320.0
3929,13000966.0
3930,2673623.5
3931,2384123.0
3932,38228420.0
3933,50449736.0
3934,28137830.0
3935,6503011.0
3936,4612295.5
3937,1537285.5
3938,22890622.0
3939,1855240.4
3940,8299658.0
3941,50181460.0
3942,17351576.0
3943,6976475.0
3944,4638101.5
3945,30274596.0
3946,16621703.0
3947,5053502.0
3948,19286674.0
3949,7270924.0
3950,4889335.5
3951,6727627.5
3952,1499945.4
3953,55850040.0
3954,12097244.0
3955,39770972.0
3956,2109642.0
3957,6749262.5
3958,4847437.0
3959,12876176.0
3960,3784685.2
3961,2107845.0
3962,8623630.0
3963,12934498.0
3964,2398085.5
3965,25695976.0
3966,19097408.0
3967,21499754.0
3968,3577292.5
3969,11475593.0
3970,7400542.0
3971,32532196.0
3972,19149484.0
3973,25189978.0
3974,68884216.0
3975,10273883.0
3976,9570348.0
3977,20024160.0
3978,20341176.0
3979,793798.75
3980,5444572.0
3981,16553474.0
3982,5773538.0
3983,35350710.0
3984,65283650.0
3985,9212266.0
3986,5791354.0
3987,37203670.0
3988,560699.3
3989,16802684.0
3990,3332377.2
3991,9723892.0
3992,39164136.0
3993,19668944.0
3994,2262128.8
3995,5513458.0
3996,19715530.0
3997,6206638.5
3998,2219212.5
3999,25040366.0
4000,61570480.0
4001,2954112.2
4002,4922273.0
4003,2728950.0
4004,14638438.0
4005,63794504.0
4006,11944335.0
4007,2108869.2
4008,6316532.0
4009,12965804.0
4010,16935492.0
4011,13233568.0
4012,17024108.0
4013,5229081.5
4014,2986639.0
4015,41683040.0
4016,14634670.0
4017,9292750.0
4018,35525190.0
4019,13449118.0
4020,5894865.0
4021,4894921.5
4022,7292590.0
4023,15908418.0
4024,10676772.0
4025,16124010.0
4026,3930020.2
4027,8040835.0
4028,31756040.0
4029,13694719.0
4030,12003564.0
4031,4786757.0
4032,6702427.0
4033,17996474.0
4034,2256099.8
4035,17597968.0
4036,35795460.0
4037,2112704.8
4038,16410106.0
4039,46886504.0
4040,3482459.0
4041,19232648.0
4042,1456728.8
4043,34046988.0
4044,983257.1
4045,12922168.0
4046,36745000.0
4047,41283684.0
4048,5438355.0
4049,4131949.8
4050,39528096.0
4051,19001452.0
4052,7855694.5
4053,4006224.0
4054,3065719.0
4055,29579408.0
4056,9823564.0
4057,4006791.0
4058,6073021.0
4059,38964780.0
4060,36444716.0
4061,7140845.0
4062,17919760.0
4063,29537636.0
4064,37905476.0
4065,1272592.8
4066,52699270.0
4067,36310710.0
4068,3335751.5
4069,9275804.0
4070,3886913.5
4071,41834056.0
4072,33340620.0
4073,50359604.0
4074,18587684.0
4075,4908487.0
4076,38290940.0
4077,11048868.0
4078,1159834.0
4079,21727742.0
4080,26366376.0
4081,32086094.0
4082,2455941.0
4083,9479862.0
4084,37709904.0
4085,20620964.0
4086,46442770.0
4087,916240.75
4088,10915775.0
4089,5637620.0
4090,43198540.0
4091,7216294.5
4092,24617304.0
4093,6274136.5
4094,1885083.2
4095,1129006.2
4096,18749368.0
4097,3772820.0
4098,22223168.0
4099,36009760.0
4100,57562550.0
4101,6592618.0
4102,11068277.0
4103,48718244.0
4104,5104823.0
4105,20243992.0
4106,8115240.0
4107,744725.75
4108,2286777.5
4109,3184429.5
4110,25795322.0
4111,9596528.0
4112,1220380.5
4113,1593823.5
4114,12733703.0
4115,6238754.0
4116,21924628.0
4117,1351121.1
4118,39689668.0
4119,8324767.0
4120,44801136.0
4121,33511908.0
4122,28606560.0
4123,4476283.0
4124,3826034.8
4125,17231132.0
4126,47083484.0
4127,2201868.5
4128,4718488.5
4129,9331119.0
4130,23516696.0
4131,32132772.0
4132,4500508.0
4133,8883446.0
4134,2697108.5
4135,6794627.0
4136,20181452.0
4137,4671809.0
4138,22486864.0
4139,4436235.0
4140,36105784.0
4141,11647911.0
4142,3932605.5
4143,28977458.0
4144,3002069.5
4145,5923617.0
4146,23963364.0
4147,16403636.0
4148,17938124.0
4149,5069368.0
4150,2564617.8
4151,37201660.0
4152,2242605.5
4153,4392533.0
4154,7958967.0
4155,17706188.0
4156,51756696.0
4157,1975084.6
4158,12299976.0
4159,41958064.0
4160,43205836.0
4161,3345451.2
4162,5671847.0
4163,2385215.5
4164,24816668.0
4165,6125540.5
4166,50004148.0
4167,1879672.5
4168,4169516.5
4169,6369541.0
4170,9721336.0
4171,36650908.0
4172,18040490.0
4173,9202179.0
4174,6229693.5
4175,2955303.8
4176,8302307.0
4177,29912448.0
4178,11773779.0
4179,4280051.0
4180,25604296.0
4181,5227055.5
4182,76832200.0
4183,4955589.5
4184,5225264.0
4185,5557644.5
4186,5497503.5
4187,3945237.8
4188,5921850.0
4189,4592131.0
4190,19605070.0
4191,20930768.0
4192,28779660.0
4193,4008769.2
4194,29812562.0
4195,66872584.0
4196,2045388.1
4197,2385105.5
4198,12088016.0
4199,14498930.0
4200,6879322.0
4201,10463726.0
4202,2282474.8
4203,1674200.0
4204,25900520.0
4205,33064124.0
4206,8048348.5
4207,7986711.5
4208,1573050.0
4209,29497350.0
4210,11510926.0
4211,7661500.0
4212,22860894.0
4213,17048946.0
4214,7274740.0
4215,28757024.0
4216,5353872.0
4217,11235525.0
4218,2981155.2
4219,42275416.0
4220,5230775.0
4221,2270076.2
4222,33274638.0
4223,1152549.5
4224,2231553.0
4225,24481956.0
4226,11207682.0
4227,6828909.5
4228,38509172.0
4229,4238885.0
4230,11223850.0
4231,26405214.0
4232,28454478.0
4233,23631768.0
4234,9709258.0
4235,51669510.0
4236,7717234.0
4237,45517590.0
4238,34454012.0
4239,46422244.0
4240,30320150.0
4241,5136937.5
4242,2612667.0
4243,26841320.0
4244,26302156.0
4245,10676008.0
4246,22366908.0
4247,14973228.0
4248,37867256.0
4249,12670622.0
4250,3552532.0
4251,32827940.0
4252,7763803.5
4253,4159707.2
4254,10917524.0
4255,28984534.0
4256,7843551.0
4257,39956350.0
4258,1314367.0
4259,4941280.5
4260,10238368.0
4261,9382183.0
4262,4310986.0
4263,6060707.5
4264,4680858.0
4265,16252920.0
4266,74466160.0
4267,23572308.0
4268,7414954.0
4269,11432571.0
4270,32937996.0
4271,15626752.0
4272,10196925.0
4273,3789708.0
4274,3004093.0
4275,3116243.8
4276,5777990.5
4277,16433098.0
4278,4918982.5
4279,6933353.0
4280,4327335.5
4281,28875266.0
4282,32454816.0
4283,39344756.0
4284,32391488.0
4285,2405421.2
4286,9638510.0
4287,5105277.5
4288,13239521.0
4289,6758043.5
4290,16902062.0
4291,33705704.0
4292,17803200.0
4293,902140.3
4294,23192526.0
4295,12183956.0
4296,5901525.5
4297,2146678.2
4298,49137668.0
4299,23963322.0
4300,28646230.0
4301,29445044.0
4302,58487308.0
4303,17242376.0
4304,7912490.5
4305,27399768.0
4306,13924757.0
4307,11834690.0
4308,16444762.0
4309,4820252.5
4310,16483772.0
4311,12689659.0
4312,12201529.0
4313,3780620.0
4314,16981076.0
4315,23423672.0
4316,16877788.0
4317,54868050.0
4318,37010640.0
4319,7769457.0
4320,3721319.0
4321,2551586.0
4322,12736960.0
4323,5352710.0
4324,5671987.0
4325,5221546.5
4326,15120779.0
4327,8708624.0
4328,31576012.0
4329,3756412.8
4330,3683803.5
4331,5308618.0
4332,52617360.0
4333,54706576.0
4334,5363174.0
4335,7594573.0
4336,3090529.0
4337,7825500.5
4338,47973340.0
4339,62683800.0
4340,32502524.0
4341,49015720.0
4342,32605692.0
4343,44714856.0
4344,4970287.5
4345,53548050.0
4346,8056199.0
4347,6954678.5
4348,24996120.0
4349,52547130.0
4350,38302396.0
4351,10355472.0
4352,7386364.5
4353,4361983.0
4354,1092345.9
4355,7573613.0
4356,1237276.2
4357,17239436.0
4358,16124140.0
4359,2330576.8
4360,7554149.5
4361,55459030.0
4362,33189000.0
4363,11397144.0
4364,7204948.0
4365,29389490.0
4366,8427247.0
4367,1745316.0
4368,27505244.0
4369,8537309.0
4370,4698387.5
4371,3942817.8
4372,1676145.2
4373,950019.44
4374,17617004.0
4375,3695131.8
4376,6295837.0
4377,46411988.0
4378,32280000.0
4379,6293863.0
4380,4357629.0
4381,25430964.0
4382,27064868.0
4383,28016812.0
4384,4118767.0
4385,4866397.0
4386,12655998.0
4387,12754575.0
4388,9654429.0
4389,20285802.0
4390,3442274.0
4391,22231340.0
4392,26142314.0
4393,34353820.0
4394,12114611.0
4395,4235449.0
4396,53401236.0
4397,3342117.8
4398,47377784.0
4399,2552480.2
4400,4339108.0
4401,7912620.0
4402,24015082.0
4403,15314448.0
4404,3848331.5
4405,11230314.0
4406,14233262.0
4407,4640243.0
4408,25576882.0
4409,4364165.0
4410,30746056.0
4411,45069452.0
4412,26572652.0
4413,13448788.0
4414,15531527.0
4415,41362972.0
4416,17623418.0
4417,16303374.0
4418,54833710.0
4419,8420025.0
4420,44333908.0
4421,8891730.0
4422,2903892.5
4423,10680060.0
4424,69301380.0
4425,2914642.2
4426,28034882.0
4427,56776784.0
4428,5536333.5
4429,5172156.5
4430,43771050.0
4431,5997326.0
4432,23588156.0
4433,13835824.0
4434,29586282.0
4435,9209762.0
4436,62924160.0
4437,6242698.5
4438,3061438.5
4439,9032743.0
4440,7667416.5
4441,8034706.0
4442,13648893.0
4443,2574567.5
4444,2300579.5
4445,2450770.5
4446,2049682.8
4447,23152400.0
4448,15047049.0
4449,4668146.5
4450,3871421.0
4451,29385950.0
4452,4855641.0
4453,21089490.0
4454,7892406.0
4455,3566523.0
4456,15770564.0
4457,2868172.5
4458,7938561.0
4459,54580470.0
4460,11019118.0
4461,13258548.0
4462,11898620.0
4463,2593808.8
4464,52621012.0
4465,14474458.0
4466,30623122.0
4467,31439028.0
4468,16226070.0
4469,24415206.0
4470,10656951.0
4471,2605767.5
4472,3779292.5
4473,9322000.0
4474,30708746.0
4475,3429472.5
4476,19341574.0
4477,21494882.0
4478,9328964.0
4479,4105654.0
4480,2053843.6
4481,6264786.5
4482,5425946.0
4483,42300016.0
4484,1587280.0
4485,2608103.0
4486,16661218.0
4487,39173500.0
4488,1561387.9
4489,5497194.0
4490,2596835.5
4491,28376176.0
4492,8324184.0
4493,9456907.0
4494,28788996.0
4495,5891379.5
4496,18093104.0
4497,15147698.0
4498,24331720.0
4499,11927994.0
4500,4772442.0
4501,45178160.0
4502,5466412.5
4503,3924457.2
4504,20905156.0
4505,7599368.0
4506,5577356.0
4507,4727379.5
4508,7016568.0
4509,46180060.0
4510,8011915.0
4511,1541975.4
4512,5632064.5
4513,38149144.0
4514,2302249.5
4515,1285681.9
4516,7702112.0
4517,17416582.0
4518,10255037.0
4519,5328091.0
4520,735563.1
4521,33498288.0
4522,4906308.5
4523,6980116.5
4524,2724106.5
4525,9484646.0
4526,41987228.0
4527,9350908.0
4528,27174388.0
4529,46046070.0
4530,39935056.0
4531,23827734.0
4532,3185181.5
4533,2069564.0
4534,16501784.0
4535,36836650.0
4536,4230866.0
4537,45622290.0
4538,3633058.0
4539,2685303.0
4540,51486960.0
4541,4297554.0
4542,4450677.5
4543,34027068.0
4544,1232461.6
4545,9451980.0
4546,32667094.0
4547,2248427.0
4548,31055016.0
4549,16841370.0
4550,12931068.0
4551,2663795.0
4552,6255039.5
4553,14897563.0
4554,33953984.0
4555,6077084.5
4556,15736767.0
4557,3212643.2
4558,18821888.0
4559,6196229.0
4560,33172520.0
4561,6874527.0
4562,15638803.0
4563,45292260.0
4564,54451230.0
4565,1974754.2
4566,7381400.5
4567,26082584.0
4568,2367275.5
4569,24886188.0
4570,3989671.2
4571,5760867.5
4572,13547542.0
4573,61520824.0
4574,8191235.5
4575,779490.3
4576,14275928.0
4577,1428154.1
4578,33064098.0
4579,38505680.0
4580,6542480.0
4581,7169944.5
4582,3777898.5
4583,2077183.0
4584,7498407.0
4585,24170278.0
4586,46891770.0
4587,49238296.0
4588,1248694.6
4589,4962692.0
4590,58264940.0
4591,27594776.0
4592,25905544.0
4593,47586684.0
4594,17552004.0
4595,4347963.0
4596,1484679.5
4597,5681349.0
4598,13321483.0
4599,27744480.0
4600,11520730.0
4601,4251382.0
4602,16073446.0
4603,4462820.0
4604,24669328.0
4605,2144440.2
4606,5801565.5
4607,5227072.0
4608,2784312.2
4609,56701988.0
4610,14175088.0
4611,43024896.0
4612,7851690.0
4613,17352382.0
4614,36114770.0
4615,4785194.5
4616,12108031.0
4617,3464643.5
4618,2138044.0
4619,21786044.0
4620,12726295.0
4621,7814696.5
4622,53976984.0
4623,9970407.0
4624,30470670.0
4625,1360405.9
4626,51804230.0
4627,8572510.0
4628,65656490.0
4629,13602236.0
4630,1779326.2
4631,25277522.0
4632,9495424.0
4633,9790736.0
4634,2970075.5
4635,2814251.0
4636,3027244.0
4637,3288617.0
4638,11190924.0
4639,3604772.0
4640,1665748.8
4641,6255428.5
4642,3238533.8
4643,2979711.0
4644,4887733.5
4645,3389211.0
4646,5430805.5
4647,11464424.0
4648,56052880.0
4649,25043932.0
4650,29843890.0
4651,42194348.0
4652,12050314.0
4653,25854860.0
4654,10940256.0
4655,48662536.0
4656,7659225.0
4657,9479731.0
4658,34045510.0
4659,2983255.2
4660,2065749.8
4661,6366235.5
4662,3333551.5
4663,7081976.0
4664,21835276.0
4665,24513666.0
4666,8221712.0
4667,28039680.0
4668,5995197.5
4669,6111559.5
4670,18748466.0
4671,5040362.0
4672,7452846.5
4673,8771963.0
4674,6157553.5
4675,21175368.0
4676,8194255.5
4677,48073140.0
4678,26890600.0
4679,5257610.0
4680,55032050.0
4681,20298856.0
4682,5200225.5
4683,8733138.0
4684,4733441.5
4685,13473033.0
4686,56219220.0
4687,3359596.8
4688,24058102.0
4689,3975552.8
4690,25941276.0
4691,23811890.0
4692,4158243.5
4693,2541606.0
4694,48194452.0
4695,3038358.5
4696,11481762.0
4697,7333498.0
4698,26496582.0
4699,1399035.8
4700,9129776.0
4701,39047696.0
4702,31740208.0
4703,5245705.5
4704,5538478.0
4705,42556284.0
4706,8631724.0
4707,15472985.0
4708,39117070.0
4709,11789050.0
4710,25864140.0
4711,6883831.0
4712,36973330.0
4713,46907664.0
4714,6203950.5
4715,24649500.0
4716,3060071.0
4717,6455192.5
4718,64156188.0
4719,5972401.5
4720,9987470.0
4721,9391252.0
4722,3069611.2
4723,47523930.0
4724,19804536.0
4725,44746620.0
4726,29713016.0
4727,22473572.0
4728,3249864.5
4729,17477160.0
4730,13740140.0
4731,1376934.5
4732,51641544.0
4733,24217238.0
4734,9827152.0
4735,3602413.0
4736,14376306.0
4737,1419304.6
4738,1240361.9
4739,35343600.0
4740,5329939.5
4741,60942770.0
4742,12701050.0
4743,65998930.0
4744,6160434.0
4745,52319892.0
4746,10945952.0
4747,13046236.0
4748,863937.75
4749,4692568.5
4750,19871414.0
4751,7239797.5
4752,35222690.0
4753,11276624.0
4754,5112545.0
4755,23916600.0
4756,35956640.0
4757,3794171.2
4758,5020498.0
4759,7382312.0
4760,8714201.0
4761,13181433.0
4762,8300539.0
4763,6256208.0
4764,17499900.0
4765,1838233.5
4766,6538808.0
4767,19316668.0
4768,9602058.0
4769,1848195.8
4770,28214594.0
4771,4107463.2
4772,35332930.0
4773,19222106.0
4774,21171322.0
4775,5613116.0
4776,23990548.0
4777,4912029.0
4778,1635350.2
4779,6308796.0
4780,10392102.0
